2022-10-28 11:46:00,340 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:46:00,342 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:46:00,342 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:46:02,329 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:46:02,355 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:46:02,356 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:46:05,769 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:46:05,777 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:46:05,777 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:46:39,662 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:46:39,680 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:46:39,680 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:46:53,829 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:46:53,839 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:46:53,840 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:47:11,862 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:47:11,868 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:47:11,868 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:47:14,890 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:47:14,898 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:47:14,898 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:47:34,665 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:47:34,668 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:47:34,668 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:47:34,992 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:47:34,999 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:47:34,999 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:47:50,508 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:47:50,514 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:47:50,514 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:48:09,023 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:48:09,025 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:48:09,025 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:48:09,285 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:48:09,290 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:48:09,290 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:49:14,191 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:49:14,193 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:49:14,193 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 11:49:14,534 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 11:49:14,541 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 11:49:14,541 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:14,196 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:14,201 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:14,202 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:20,089 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:20,106 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:20,107 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:25,740 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:25,744 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:25,744 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:37,788 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:37,794 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:37,794 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:42,732 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:42,737 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:42,738 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:45,727 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:45,744 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:45,745 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:08:49,604 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:08:49,610 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:08:49,611 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:09:08,478 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-28 12:09:08,483 INFO    MainThread:74759 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-28 12:09:08,483 INFO    MainThread:74759 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-28 12:09:31,587 INFO    MainThread:74759 [wandb_init.py:_resume_backend():398] resuming backend
